,stationID,tz,obsTimeLocal,epoch,lat,lon,humidityAvg,temperature,windspeed,dewpt,heatindex,precipRate
8054,KWIMADIS138,America/Chicago,2017-01-11 02:57:00,1484125020000,43.0689,-89.47098,73.0,-5.0,2.0,-9.0,,0.0
8055,KWIMADIS138,America/Chicago,2017-01-11 03:58:00,1484128680000,43.0689,-89.47098,73.0,-5.0,0.0,-9.0,,0.0
8056,KWIMADIS138,America/Chicago,2017-01-11 04:58:00,1484132280000,43.0689,-89.47098,74.0,-5.0,0.0,-9.0,,0.0
8057,KWIMADIS138,America/Chicago,2017-01-11 05:58:00,1484135880000,43.0689,-89.47098,75.0,-5.0,1.0,-9.0,,0.0
8058,KWIMADIS138,America/Chicago,2017-01-11 06:58:00,1484139480000,43.0689,-89.47098,76.0,-5.0,0.0,-8.0,,0.0
8059,KWIMADIS138,America/Chicago,2017-01-11 07:58:00,1484143080000,43.0689,-89.47098,78.0,-4.0,1.0,-8.0,,0.0
8060,KWIMADIS138,America/Chicago,2017-01-11 08:58:00,1484146680000,43.0689,-89.47098,80.0,-4.0,2.0,-7.0,,0.0
8061,KWIMADIS138,America/Chicago,2017-01-11 09:58:00,1484150280000,43.0689,-89.47098,82.0,-3.0,6.0,-6.0,,0.0
8062,KWIMADIS138,America/Chicago,2017-01-11 10:58:00,1484153880000,43.0689,-89.47098,84.0,-2.0,6.0,-4.0,,0.0
8063,KWIMADIS138,America/Chicago,2017-01-11 11:58:00,1484157480000,43.0689,-89.47098,84.0,-1.0,1.0,-3.0,,0.0
8064,KWIMADIS138,America/Chicago,2017-01-11 12:58:00,1484161080000,43.0689,-89.47098,83.0,0.0,1.0,-3.0,,0.0
8065,KWIMADIS138,America/Chicago,2017-01-11 13:58:00,1484164680000,43.0689,-89.47098,81.0,0.0,4.0,-3.0,,0.0
8066,KWIMADIS138,America/Chicago,2017-01-11 14:59:00,1484168340000,43.0689,-89.47098,79.0,-2.0,6.0,-5.0,,0.0
8067,KWIMADIS138,America/Chicago,2017-01-11 15:59:00,1484171940000,43.0689,-89.47098,79.0,-3.0,7.0,-6.0,,0.0
8068,KWIMADIS138,America/Chicago,2017-01-11 16:59:00,1484175540000,43.0689,-89.47098,81.0,-4.0,8.0,-7.0,,0.0
8069,KWIMADIS138,America/Chicago,2017-01-11 17:59:00,1484179140000,43.0689,-89.47098,81.0,-4.0,4.0,-6.0,,0.0
8070,KWIMADIS138,America/Chicago,2017-01-11 18:59:00,1484182740000,43.0689,-89.47098,80.0,-4.0,5.0,-7.0,,0.0
8071,KWIMADIS138,America/Chicago,2017-01-11 19:59:00,1484186340000,43.0689,-89.47098,80.0,-5.0,7.0,-8.0,,0.0
8072,KWIMADIS138,America/Chicago,2017-01-11 20:59:00,1484189940000,43.0689,-89.47098,79.0,-6.0,7.0,-9.0,,0.0
8073,KWIMADIS138,America/Chicago,2017-01-11 21:55:00,1484193300000,43.0689,-89.47098,80.0,-7.0,5.0,-10.0,,0.0
8074,KWIMADIS138,America/Chicago,2017-01-11 22:55:00,1484196900000,43.0689,-89.47098,79.0,-7.0,7.0,-10.0,,0.0
8075,KWIMADIS138,America/Chicago,2017-01-11 23:55:00,1484200500000,43.0689,-89.47098,78.0,-7.0,6.0,-10.0,,0.0
8076,KWIMADIS138,America/Chicago,2017-01-12 00:55:00,1484204100000,43.0689,-89.47098,77.0,-7.0,5.0,-11.0,,0.0
8077,KWIMADIS138,America/Chicago,2017-01-12 01:55:00,1484207700000,43.0689,-89.47098,75.0,-8.0,7.0,-11.0,,0.0
8078,KWIMADIS138,America/Chicago,2017-01-12 02:55:00,1484211300000,43.0689,-89.47098,75.0,-9.0,6.0,-12.0,,0.0
8079,KWIMADIS138,America/Chicago,2017-01-12 03:56:00,1484214960000,43.0689,-89.47098,76.0,-9.0,5.0,-12.0,,0.0
8080,KWIMADIS138,America/Chicago,2017-01-12 04:56:00,1484218560000,43.0689,-89.47098,76.0,-9.0,5.0,-12.0,,0.0
8081,KWIMADIS138,America/Chicago,2017-01-12 05:56:00,1484222160000,43.0689,-89.47098,76.0,-9.0,4.0,-12.0,,0.0
8082,KWIMADIS138,America/Chicago,2017-01-12 06:58:00,1484225880000,43.0689,-89.47098,75.0,-8.0,2.0,-12.0,,0.0
8083,KWIMADIS138,America/Chicago,2017-01-12 07:59:00,1484229540000,43.0689,-89.47098,75.0,-8.0,3.0,-12.0,,0.0
8084,KWIMADIS138,America/Chicago,2017-01-12 08:59:00,1484233140000,43.0689,-89.47098,76.0,-8.0,3.0,-12.0,,0.0
8085,KWIMADIS138,America/Chicago,2017-01-12 09:59:00,1484236740000,43.0689,-89.47098,76.0,-8.0,3.0,-12.0,,0.0
8086,KWIMADIS138,America/Chicago,2017-01-12 10:59:00,1484240340000,43.0689,-89.47098,75.0,-7.0,1.0,-11.0,,0.0
8087,KWIMADIS138,America/Chicago,2017-01-12 11:59:00,1484243940000,43.0689,-89.47098,74.0,-6.0,2.0,-10.0,,0.0
8088,KWIMADIS138,America/Chicago,2017-01-12 12:59:00,1484247540000,43.0689,-89.47098,72.0,-6.0,3.0,-10.0,,0.0
8089,KWIMADIS138,America/Chicago,2017-01-12 13:55:00,1484250900000,43.0689,-89.47098,70.0,-5.0,4.0,-10.0,,0.0
8090,KWIMADIS138,America/Chicago,2017-01-12 14:55:00,1484254500000,43.0689,-89.47098,68.0,-5.0,3.0,-10.0,,0.0
8091,KWIMADIS138,America/Chicago,2017-01-12 15:55:00,1484258100000,43.0689,-89.47098,64.0,-5.0,3.0,-10.0,,0.0
8092,KWIMADIS138,America/Chicago,2017-01-12 16:56:00,1484261760000,43.0689,-89.47098,64.0,-5.0,2.0,-10.0,,0.0
8093,KWIMADIS138,America/Chicago,2017-01-12 17:56:00,1484265360000,43.0689,-89.47098,63.0,-5.0,2.0,-11.0,,0.0
8094,KWIMADIS138,America/Chicago,2017-01-12 18:57:00,1484269020000,43.0689,-89.47098,62.0,-5.0,3.0,-11.0,,0.0
8095,KWIMADIS138,America/Chicago,2017-01-12 19:57:00,1484272620000,43.0689,-89.47098,62.0,-6.0,3.0,-12.0,,0.0
8096,KWIMADIS138,America/Chicago,2017-01-12 20:57:00,1484276220000,43.0689,-89.47098,63.0,-6.0,2.0,-12.0,,0.0
8097,KWIMADIS138,America/Chicago,2017-01-12 21:57:00,1484279820000,43.0689,-89.47098,64.0,-6.0,1.0,-12.0,,0.0
8098,KWIMADIS138,America/Chicago,2017-01-12 22:57:00,1484283420000,43.0689,-89.47098,64.0,-6.0,1.0,-12.0,,0.0
8099,KWIMADIS138,America/Chicago,2017-01-12 23:57:00,1484287020000,43.0689,-89.47098,64.0,-7.0,2.0,-13.0,,0.0
8100,KWIMADIS138,America/Chicago,2017-01-13 00:58:00,1484290680000,43.0689,-89.47098,63.0,-8.0,2.0,-14.0,,0.0
8101,KWIMADIS138,America/Chicago,2017-01-13 01:58:00,1484294280000,43.0689,-89.47098,62.0,-9.0,3.0,-15.0,,0.0
8102,KWIMADIS138,America/Chicago,2017-01-13 02:58:00,1484297880000,43.0689,-89.47098,62.0,-9.0,2.0,-15.0,,0.0
8103,KWIMADIS138,America/Chicago,2017-01-13 03:58:00,1484301480000,43.0689,-89.47098,62.0,-10.0,2.0,-15.0,,0.0
8104,KWIMADIS138,America/Chicago,2017-01-13 04:58:00,1484305080000,43.0689,-89.47098,62.0,-10.0,3.0,-16.0,,0.0
8105,KWIMADIS138,America/Chicago,2017-01-13 05:59:00,1484308740000,43.0689,-89.47098,61.0,-11.0,3.0,-17.0,,0.0
8106,KWIMADIS138,America/Chicago,2017-01-13 06:59:00,1484312340000,43.0689,-89.47098,61.0,-12.0,3.0,-18.0,,0.0
8107,KWIMADIS138,America/Chicago,2017-01-13 07:59:00,1484315940000,43.0689,-89.47098,61.0,-12.0,3.0,-18.0,,0.0
8108,KWIMADIS138,America/Chicago,2017-01-13 08:59:00,1484319540000,43.0689,-89.47098,61.0,-13.0,2.0,-18.0,,0.0
8109,KWIMADIS138,America/Chicago,2017-01-13 09:59:00,1484323140000,43.0689,-89.47098,61.0,-12.0,3.0,-18.0,,0.0
8110,KWIMADIS138,America/Chicago,2017-01-13 10:56:00,1484326560000,43.0689,-89.47098,61.0,-12.0,4.0,-18.0,,0.0
8111,KWIMADIS138,America/Chicago,2017-01-13 11:56:00,1484330160000,43.0689,-89.47098,61.0,-12.0,6.0,-18.0,,0.0
8112,KWIMADIS138,America/Chicago,2017-01-13 12:56:00,1484333760000,43.0689,-89.47098,62.0,-12.0,3.0,-17.0,,0.0
8113,KWIMADIS138,America/Chicago,2017-01-13 13:56:00,1484337360000,43.0689,-89.47098,61.0,-11.0,3.0,-17.0,,0.0
8114,KWIMADIS138,America/Chicago,2017-01-13 14:57:00,1484341020000,43.0689,-89.47098,62.0,-11.0,5.0,-17.0,,0.0
8115,KWIMADIS138,America/Chicago,2017-01-13 15:57:00,1484344620000,43.0689,-89.47098,63.0,-11.0,5.0,-16.0,,0.0
8116,KWIMADIS138,America/Chicago,2017-01-13 16:57:00,1484348220000,43.0689,-89.47098,63.0,-10.0,4.0,-16.0,,0.0
8117,KWIMADIS138,America/Chicago,2017-01-13 17:57:00,1484351820000,43.0689,-89.47098,64.0,-10.0,2.0,-16.0,,0.0
8118,KWIMADIS138,America/Chicago,2017-01-13 18:57:00,1484355420000,43.0689,-89.47098,64.0,-10.0,3.0,-15.0,,0.0
8119,KWIMADIS138,America/Chicago,2017-01-13 19:58:00,1484359080000,43.0689,-89.47098,65.0,-10.0,2.0,-15.0,,0.0
8120,KWIMADIS138,America/Chicago,2017-01-13 20:58:00,1484362680000,43.0689,-89.47098,66.0,-9.0,1.0,-15.0,,0.0
8121,KWIMADIS138,America/Chicago,2017-01-13 21:58:00,1484366280000,43.0689,-89.47098,66.0,-9.0,2.0,-14.0,,0.0
8122,KWIMADIS138,America/Chicago,2017-01-13 22:58:00,1484369880000,43.0689,-89.47098,67.0,-9.0,0.0,-14.0,,0.0
8123,KWIMADIS138,America/Chicago,2017-01-13 23:58:00,1484373480000,43.0689,-89.47098,67.0,-9.0,0.0,-14.0,,0.0
8124,KWIMADIS138,America/Chicago,2017-01-14 00:59:00,1484377140000,43.0689,-89.47098,67.0,-9.0,1.0,-14.0,,0.0
8125,KWIMADIS138,America/Chicago,2017-01-14 01:59:00,1484380740000,43.0689,-89.47098,68.0,-9.0,1.0,-14.0,,0.0
8126,KWIMADIS138,America/Chicago,2017-01-14 02:55:00,1484384100000,43.0689,-89.47098,69.0,-9.0,0.0,-14.0,,0.0
8127,KWIMADIS138,America/Chicago,2017-01-14 03:55:00,1484387700000,43.0689,-89.47098,69.0,-9.0,0.0,-14.0,,0.0
8128,KWIMADIS138,America/Chicago,2017-01-14 04:55:00,1484391300000,43.0689,-89.47098,69.0,-9.0,0.0,-14.0,,0.0
8129,KWIMADIS138,America/Chicago,2017-01-14 05:55:00,1484394900000,43.0689,-89.47098,70.0,-9.0,0.0,-13.0,,0.0
8130,KWIMADIS138,America/Chicago,2017-01-14 06:55:00,1484398500000,43.0689,-89.47098,72.0,-8.0,0.0,-12.0,,0.0
8131,KWIMADIS138,America/Chicago,2017-01-14 07:56:00,1484402160000,43.0689,-89.47098,72.0,-8.0,0.0,-12.0,,0.0
8132,KWIMADIS138,America/Chicago,2017-01-14 08:56:00,1484405760000,43.0689,-89.47098,72.0,-7.0,0.0,-11.0,,0.0
8133,KWIMADIS138,America/Chicago,2017-01-14 09:56:00,1484409360000,43.0689,-89.47098,72.0,-6.0,0.0,-11.0,,0.0
8134,KWIMADIS138,America/Chicago,2017-01-14 10:56:00,1484412960000,43.0689,-89.47098,72.0,-5.0,1.0,-9.0,,0.0
8135,KWIMADIS138,America/Chicago,2017-01-14 11:56:00,1484416560000,43.0689,-89.47098,73.0,-4.0,2.0,-8.0,,0.0
8136,KWIMADIS138,America/Chicago,2017-01-14 12:56:00,1484420160000,43.0689,-89.47098,73.0,-3.0,3.0,-7.0,,0.0
8137,KWIMADIS138,America/Chicago,2017-01-14 13:57:00,1484423820000,43.0689,-89.47098,73.0,-3.0,1.0,-7.0,,0.0
8138,KWIMADIS138,America/Chicago,2017-01-14 14:57:00,1484427420000,43.0689,-89.47098,72.0,-2.0,0.0,-7.0,,0.0
8139,KWIMADIS138,America/Chicago,2017-01-14 15:57:00,1484431020000,43.0689,-89.47098,70.0,-2.0,1.0,-7.0,,0.0
8140,KWIMADIS138,America/Chicago,2017-01-14 16:57:00,1484434620000,43.0689,-89.47098,70.0,-2.0,0.0,-7.0,,0.0
8141,KWIMADIS138,America/Chicago,2017-01-14 17:57:00,1484438220000,43.0689,-89.47098,71.0,-2.0,0.0,-7.0,,0.0
8142,KWIMADIS138,America/Chicago,2017-01-14 18:57:00,1484441820000,43.0689,-89.47098,70.0,-3.0,0.0,-7.0,,0.0
8143,KWIMADIS138,America/Chicago,2017-01-14 19:57:00,1484445420000,43.0689,-89.47098,70.0,-3.0,0.0,-8.0,,0.0
8144,KWIMADIS138,America/Chicago,2017-01-14 20:57:00,1484449020000,43.0689,-89.47098,71.0,-4.0,0.0,-8.0,,0.0
8145,KWIMADIS138,America/Chicago,2017-01-14 21:57:00,1484452620000,43.0689,-89.47098,70.0,-4.0,1.0,-8.0,,0.0
8146,KWIMADIS138,America/Chicago,2017-01-14 22:58:00,1484456280000,43.0689,-89.47098,68.0,-4.0,0.0,-9.0,,0.0
8147,KWIMADIS138,America/Chicago,2017-01-14 23:58:00,1484459880000,43.0689,-89.47098,66.0,-4.0,0.0,-10.0,,0.0
8148,KWIMADIS35,America/Chicago,2017-01-01 00:55:00,1483253700000,43.072777,-89.412224,81.0,-6.0,0.0,-9.0,,0.0
8149,KWIMADIS35,America/Chicago,2017-01-01 01:56:00,1483257360000,43.072777,-89.412224,82.0,-7.0,0.0,-9.0,,0.0
8150,KWIMADIS35,America/Chicago,2017-01-01 02:56:00,1483260960000,43.072777,-89.412224,84.0,-7.0,0.0,-9.0,,0.0
8151,KWIMADIS35,America/Chicago,2017-01-01 03:58:00,1483264680000,43.072777,-89.412224,85.0,-7.0,3.0,-9.0,,0.0
8152,KWIMADIS35,America/Chicago,2017-01-01 04:58:00,1483268280000,43.072777,-89.412224,86.0,-7.0,3.0,-9.0,,0.0
8153,KWIMADIS35,America/Chicago,2017-01-01 05:59:00,1483271940000,43.072777,-89.412224,86.0,-7.0,1.0,-9.0,,0.0
8154,KWIMADIS35,America/Chicago,2017-01-01 06:59:00,1483275540000,43.072777,-89.412224,87.0,-7.0,4.0,-9.0,,0.0
8155,KWIMADIS35,America/Chicago,2017-01-01 07:55:00,1483278900000,43.072777,-89.412224,86.0,-7.0,1.0,-9.0,,0.0
8156,KWIMADIS35,America/Chicago,2017-01-01 08:55:00,1483282500000,43.072777,-89.412224,85.0,-6.0,7.0,-8.0,,0.0
8157,KWIMADIS35,America/Chicago,2017-01-01 09:56:00,1483286160000,43.072777,-89.412224,81.0,-4.0,5.0,-7.0,,0.0
8158,KWIMADIS35,America/Chicago,2017-01-01 10:56:00,1483289760000,43.072777,-89.412224,74.0,-2.0,2.0,-6.0,,0.0
8159,KWIMADIS35,America/Chicago,2017-01-01 11:57:00,1483293420000,43.072777,-89.412224,62.0,0.0,1.0,-6.0,,0.0
8160,KWIMADIS35,America/Chicago,2017-01-01 12:57:00,1483297020000,43.072777,-89.412224,55.0,2.0,1.0,-6.0,,0.0
8161,KWIMADIS35,America/Chicago,2017-01-01 13:58:00,1483300680000,43.072777,-89.412224,58.0,2.0,1.0,-5.0,,0.0
8162,KWIMADIS35,America/Chicago,2017-01-01 14:58:00,1483304280000,43.072777,-89.412224,64.0,1.0,0.0,-5.0,,0.0
8163,KWIMADIS35,America/Chicago,2017-01-01 15:59:00,1483307940000,43.072777,-89.412224,69.0,1.0,0.0,-4.0,,0.0
8164,KWIMADIS35,America/Chicago,2017-01-01 16:59:00,1483311540000,43.072777,-89.412224,72.0,0.0,0.0,-4.0,,0.0
8165,KWIMADIS35,America/Chicago,2017-01-01 17:55:00,1483314900000,43.072777,-89.412224,74.0,0.0,0.0,-4.0,,0.0
8166,KWIMADIS35,America/Chicago,2017-01-01 18:55:00,1483318500000,43.072777,-89.412224,75.0,0.0,0.0,-4.0,,0.0
8167,KWIMADIS35,America/Chicago,2017-01-01 19:56:00,1483322160000,43.072777,-89.412224,75.0,0.0,0.0,-4.0,,0.0
8168,KWIMADIS35,America/Chicago,2017-01-01 20:57:00,1483325820000,43.072777,-89.412224,75.0,0.0,0.0,-4.0,,0.0
8169,KWIMADIS35,America/Chicago,2017-01-01 21:58:00,1483329480000,43.072777,-89.412224,75.0,0.0,1.0,-4.0,,0.0
8170,KWIMADIS35,America/Chicago,2017-01-01 22:58:00,1483333080000,43.072777,-89.412224,76.0,0.0,4.0,-4.0,,0.0
8171,KWIMADIS35,America/Chicago,2017-01-01 23:55:00,1483336500000,43.072777,-89.412224,76.0,0.0,4.0,-4.0,,0.0
8172,KWIMADIS35,America/Chicago,2017-01-02 00:57:00,1483340220000,43.072777,-89.412224,78.0,-1.0,5.0,-4.0,,0.0
8173,KWIMADIS35,America/Chicago,2017-01-02 01:58:00,1483343880000,43.072777,-89.412224,79.0,-1.0,5.0,-4.0,,0.0
8174,KWIMADIS35,America/Chicago,2017-01-02 02:58:00,1483347480000,43.072777,-89.412224,79.0,-1.0,7.0,-4.0,,0.0
8175,KWIMADIS35,America/Chicago,2017-01-02 03:59:00,1483351140000,43.072777,-89.412224,81.0,-2.0,7.0,-4.0,,0.0
8176,KWIMADIS35,America/Chicago,2017-01-02 04:55:00,1483354500000,43.072777,-89.412224,84.0,-2.0,6.0,-4.0,,0.0
8177,KWIMADIS35,America/Chicago,2017-01-02 05:55:00,1483358100000,43.072777,-89.412224,85.0,-1.0,6.0,-3.0,,0.0
8178,KWIMADIS35,America/Chicago,2017-01-02 06:56:00,1483361760000,43.072777,-89.412224,86.0,-1.0,5.0,-3.0,,0.0
8179,KWIMADIS35,America/Chicago,2017-01-02 07:56:00,1483365360000,43.072777,-89.412224,87.0,-1.0,6.0,-3.0,,0.0
8180,KWIMADIS35,America/Chicago,2017-01-02 08:56:00,1483368960000,43.072777,-89.412224,86.0,0.0,8.0,-2.0,,0.0
8181,KWIMADIS35,America/Chicago,2017-01-02 09:56:00,1483372560000,43.072777,-89.412224,86.0,1.0,7.0,-2.0,,0.0
8182,KWIMADIS35,America/Chicago,2017-01-02 10:56:00,1483376160000,43.072777,-89.412224,84.0,2.0,10.0,-1.0,,0.0
8183,KWIMADIS35,America/Chicago,2017-01-02 11:56:00,1483379760000,43.072777,-89.412224,82.0,3.0,7.0,0.0,,0.0
8184,KWIMADIS35,America/Chicago,2017-01-02 12:57:00,1483383420000,43.072777,-89.412224,81.0,3.0,4.0,0.0,,0.0
8185,KWIMADIS35,America/Chicago,2017-01-02 13:57:00,1483387020000,43.072777,-89.412224,82.0,3.0,9.0,0.0,,0.0
8186,KWIMADIS35,America/Chicago,2017-01-02 14:58:00,1483390680000,43.072777,-89.412224,82.0,3.0,6.0,1.0,,0.0
8187,KWIMADIS35,America/Chicago,2017-01-02 15:58:00,1483394280000,43.072777,-89.412224,83.0,4.0,8.0,1.0,,0.0
8188,KWIMADIS35,America/Chicago,2017-01-02 16:58:00,1483397880000,43.072777,-89.412224,89.0,3.0,6.0,1.0,,0.0
8189,KWIMADIS35,America/Chicago,2017-01-02 17:59:00,1483401540000,43.072777,-89.412224,91.0,2.0,7.0,1.0,,0.0
8190,KWIMADIS35,America/Chicago,2017-01-02 18:59:00,1483405140000,43.072777,-89.412224,93.0,2.0,6.0,1.0,,0.0
8191,KWIMADIS35,America/Chicago,2017-01-02 19:59:00,1483408740000,43.072777,-89.412224,94.0,2.0,4.0,1.0,,0.0
8192,KWIMADIS35,America/Chicago,2017-01-02 20:55:00,1483412100000,43.072777,-89.412224,95.0,2.0,6.0,1.0,,0.0
8193,KWIMADIS35,America/Chicago,2017-01-02 21:55:00,1483415700000,43.072777,-89.412224,95.0,2.0,5.0,1.0,,0.0
8194,KWIMADIS35,America/Chicago,2017-01-02 22:56:00,1483419360000,43.072777,-89.412224,95.0,2.0,2.0,1.0,,0.0
8195,KWIMADIS35,America/Chicago,2017-01-02 23:57:00,1483423020000,43.072777,-89.412224,96.0,2.0,0.0,1.0,,0.0
8196,KWIMADIS35,America/Chicago,2017-01-03 00:58:00,1483426680000,43.072777,-89.412224,96.0,2.0,1.0,1.0,,0.0
8197,KWIMADIS35,America/Chicago,2017-01-03 01:59:00,1483430340000,43.072777,-89.412224,96.0,1.0,1.0,1.0,,0.25
8198,KWIMADIS35,America/Chicago,2017-01-03 02:59:00,1483433940000,43.072777,-89.412224,96.0,1.0,0.0,0.0,,0.25
8199,KWIMADIS35,America/Chicago,2017-01-03 03:59:00,1483437540000,43.072777,-89.412224,96.0,1.0,1.0,0.0,,0.25
8200,KWIMADIS35,America/Chicago,2017-01-03 04:59:00,1483441140000,43.072777,-89.412224,96.0,1.0,1.0,0.0,,0.76
8201,KWIMADIS35,America/Chicago,2017-01-03 05:59:00,1483444740000,43.072777,-89.412224,96.0,0.0,1.0,0.0,,0.76
8202,KWIMADIS35,America/Chicago,2017-01-03 06:56:00,1483448160000,43.072777,-89.412224,96.0,0.0,2.0,0.0,,0.76
8203,KWIMADIS35,America/Chicago,2017-01-03 07:56:00,1483451760000,43.072777,-89.412224,96.0,0.0,5.0,0.0,,0.76
8204,KWIMADIS35,America/Chicago,2017-01-03 08:57:00,1483455420000,43.072777,-89.412224,97.0,0.0,3.0,0.0,,0.76
8205,KWIMADIS35,America/Chicago,2017-01-03 09:58:00,1483459080000,43.072777,-89.412224,97.0,0.0,6.0,0.0,,0.76
8206,KWIMADIS35,America/Chicago,2017-01-03 10:58:00,1483462680000,43.072777,-89.412224,97.0,1.0,5.0,0.0,,0.76
8207,KWIMADIS35,America/Chicago,2017-01-03 11:59:00,1483466340000,43.072777,-89.412224,96.0,1.0,8.0,0.0,,0.76
8208,KWIMADIS35,America/Chicago,2017-01-03 12:59:00,1483469940000,43.072777,-89.412224,94.0,1.0,6.0,0.0,,0.76
8209,KWIMADIS35,America/Chicago,2017-01-03 13:57:00,1483473420000,43.072777,-89.412224,92.0,1.0,10.0,0.0,,0.76
8210,KWIMADIS35,America/Chicago,2017-01-03 14:57:00,1483477020000,43.072777,-89.412224,91.0,1.0,14.0,-1.0,,0.76
8211,KWIMADIS35,America/Chicago,2017-01-03 15:58:00,1483480680000,43.072777,-89.412224,90.0,0.0,14.0,-1.0,,0.76
8212,KWIMADIS35,America/Chicago,2017-01-03 16:58:00,1483484280000,43.072777,-89.412224,87.0,-1.0,21.0,-3.0,,0.76
8213,KWIMADIS35,America/Chicago,2017-01-03 17:59:00,1483487940000,43.072777,-89.412224,82.0,-2.0,26.0,-5.0,,0.76
8214,KWIMADIS35,America/Chicago,2017-01-03 18:59:00,1483491540000,43.072777,-89.412224,80.0,-4.0,24.0,-7.0,,0.76
8215,KWIMADIS35,America/Chicago,2017-01-03 19:55:00,1483494900000,43.072777,-89.412224,79.0,-6.0,27.0,-9.0,,0.76
8216,KWIMADIS35,America/Chicago,2017-01-03 20:55:00,1483498500000,43.072777,-89.412224,76.0,-8.0,32.0,-12.0,,0.76
8217,KWIMADIS35,America/Chicago,2017-01-03 21:55:00,1483502100000,43.072777,-89.412224,77.0,-10.0,28.0,-13.0,,0.76
8218,KWIMADIS35,America/Chicago,2017-01-03 22:56:00,1483505760000,43.072777,-89.412224,77.0,-11.0,26.0,-14.0,,0.76
8219,KWIMADIS35,America/Chicago,2017-01-03 23:57:00,1483509420000,43.072777,-89.412224,78.0,-12.0,23.0,-15.0,,0.76
8220,KWIMADIS35,America/Chicago,2017-01-04 00:58:00,1483513080000,43.072777,-89.412224,79.0,-12.0,16.0,-15.0,,0.0
8221,KWIMADIS35,America/Chicago,2017-01-04 01:58:00,1483516680000,43.072777,-89.412224,78.0,-13.0,15.0,-16.0,,0.0
8222,KWIMADIS35,America/Chicago,2017-01-04 02:58:00,1483520280000,43.072777,-89.412224,78.0,-14.0,19.0,-16.0,,0.0
8223,KWIMADIS35,America/Chicago,2017-01-04 03:59:00,1483523940000,43.072777,-89.412224,78.0,-14.0,14.0,-17.0,,0.0
8224,KWIMADIS35,America/Chicago,2017-01-04 04:59:00,1483527540000,43.072777,-89.412224,79.0,-14.0,17.0,-17.0,,0.0
8225,KWIMADIS35,America/Chicago,2017-01-04 05:55:00,1483530900000,43.072777,-89.412224,80.0,-14.0,12.0,-17.0,,0.0
8226,KWIMADIS35,America/Chicago,2017-01-04 06:55:00,1483534500000,43.072777,-89.412224,80.0,-15.0,14.0,-17.0,,0.0
8227,KWIMADIS35,America/Chicago,2017-01-04 07:56:00,1483538160000,43.072777,-89.412224,80.0,-15.0,14.0,-18.0,,0.0
8228,KWIMADIS35,America/Chicago,2017-01-04 08:57:00,1483541820000,43.072777,-89.412224,78.0,-15.0,13.0,-18.0,,0.0
8229,KWIMADIS35,America/Chicago,2017-01-04 09:59:00,1483545540000,43.072777,-89.412224,75.0,-15.0,18.0,-18.0,,0.0
8230,KWIMADIS35,America/Chicago,2017-01-04 10:59:00,1483549140000,43.072777,-89.412224,73.0,-14.0,14.0,-18.0,,0.0
8231,KWIMADIS35,America/Chicago,2017-01-04 11:55:00,1483552500000,43.072777,-89.412224,71.0,-14.0,12.0,-18.0,,0.0
8232,KWIMADIS35,America/Chicago,2017-01-04 12:56:00,1483556160000,43.072777,-89.412224,67.0,-13.0,10.0,-18.0,,0.0
8233,KWIMADIS35,America/Chicago,2017-01-04 13:56:00,1483559760000,43.072777,-89.412224,64.0,-12.0,11.0,-18.0,,0.0
8234,KWIMADIS35,America/Chicago,2017-01-04 14:56:00,1483563360000,43.072777,-89.412224,62.0,-12.0,14.0,-18.0,,0.0
8235,KWIMADIS35,America/Chicago,2017-01-04 15:57:00,1483567020000,43.072777,-89.412224,62.0,-12.0,16.0,-18.0,,0.0
8236,KWIMADIS35,America/Chicago,2017-01-04 16:42:00,1483569720000,43.072777,-89.412224,65.0,-13.0,10.0,-18.0,,0.0
8237,KWIMADIS35,America/Chicago,2017-01-04 17:59:00,1483574340000,43.072777,-89.412224,69.0,-14.0,9.0,-19.0,,0.0
8238,KWIMADIS35,America/Chicago,2017-01-04 18:55:00,1483577700000,43.072777,-89.412224,73.0,-15.0,15.0,-19.0,,0.0
8239,KWIMADIS35,America/Chicago,2017-01-04 19:56:00,1483581360000,43.072777,-89.412224,74.0,-16.0,15.0,-19.0,,0.0
8240,KWIMADIS35,America/Chicago,2017-01-04 20:56:00,1483584960000,43.072777,-89.412224,72.0,-16.0,18.0,-20.0,,0.0
8241,KWIMADIS35,America/Chicago,2017-01-04 21:56:00,1483588560000,43.072777,-89.412224,70.0,-16.0,19.0,-21.0,,0.0
8242,KWIMADIS35,America/Chicago,2017-01-04 22:56:00,1483592160000,43.072777,-89.412224,70.0,-16.0,17.0,-20.0,,0.0
8243,KWIMADIS35,America/Chicago,2017-01-04 23:56:00,1483595760000,43.072777,-89.412224,70.0,-16.0,20.0,-20.0,,0.0
8244,KWIMADIS35,America/Chicago,2017-01-05 00:56:00,1483599360000,43.072777,-89.412224,71.0,-16.0,21.0,-20.0,,0.0
8245,KWIMADIS35,America/Chicago,2017-01-05 01:57:00,1483603020000,43.072777,-89.412224,72.0,-16.0,15.0,-20.0,,0.0
8246,KWIMADIS35,America/Chicago,2017-01-05 02:57:00,1483606620000,43.072777,-89.412224,72.0,-16.0,14.0,-20.0,,0.0
8247,KWIMADIS35,America/Chicago,2017-01-05 03:57:00,1483610220000,43.072777,-89.412224,72.0,-16.0,16.0,-20.0,,0.0
